UserID,Train
5392,"[0, 1097, 1721, 1196, 1393, 2389, 2762, 608, 2858, 34, 110, 1704, 17, 1183]"
5393,"[2268, 3451, 1672, 2245, 2076, 1246, 3255, 2852, 2427, 3448, 508, 2262, 3251, 3420]"
5394,"[2064, 971, 101, 1212, 3034, 3424, 3795, 352, 162, 1267, 2300, 2579, 1947, 1625]"
5395,"[2124, 2439, 2858, 1225, 3801, 2294, 3524, 1784, 34, 147, 1092, 2352, 994, 1673]"
5396,"[1077, 1127, 3527, 3070, 1580, 3699, 1396, 2407, 610, 29, 2916, 2640, 480, 1573]"
5397,"[909, 2132, 3882, 3275, 949, 948, 922, 3435, 1617, 2648, 2160, 1348, 2366, 1947]"
5398,"[1221, 418, 552, 3052, 3081, 2858, 3175, 2959, 2976, 2997, 2762, 2908, 1770, 2891]"
5399,"[1372, 1396, 1876, 1580, 316, 2012, 1573, 1917, 329, 2600, 1676, 2094, 379, 748]"
5400,"[0, 0, 0, 0, 0, 0, 0, 0, 1042, 1829, 2694, 484, 170, 3457]"
5401,"[661, 1028, 2085, 1654, 1022, 1073, 2080, 2355, 2018, 2096, 1967, 1012, 588, 2161]"
5402,"[1097, 1693, 902, 1907, 356, 1210, 1721, 1873, 1028, 3682, 1374, 2355, 2406, 628]"
5403,"[1876, 1527, 1676, 1580, 1573, 3033, 2986, 3354, 2006, 2912, 1770, 3755, 3174, 3129]"
5404,"[1307, 1955, 1693, 1079, 2804, 3671, 3499, 588, 2916, 2529, 1784, 2000, 3526, 1124]"
5405,"[1304, 982, 2949, 3516, 1333, 3755, 3783, 2997, 3952, 2369, 913, 1959, 2906, 3185]"
5406,"[912, 969, 904, 1957, 3713, 150, 1198, 3359, 1954, 2501, 920, 1907, 595, 1023]"
5407,"[356, 3578, 3676, 3684, 3681, 3723, 3685, 3712, 3693, 50, 3175, 1517, 2683, 912]"
5408,"[788, 673, 594, 919, 899, 595, 938, 588, 3159, 1282, 661, 2565, 3549, 364]"
5409,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1488]"
5410,"[3741, 3671, 3672, 3724, 3684, 3723, 3702, 3703, 3733, 3685, 3699, 3735, 3675, 1127]"
5411,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1654, 1210, 914]"
5412,"[1204, 3052, 272, 2712, 1188, 1266, 2686, 1249, 1954, 2915, 1961, 150, 3159, 1617]"
5413,"[1268, 151, 3030, 36, 1358, 3317, 3897, 3852, 904, 678, 2769, 3949, 1221, 858]"
5414,"[1242, 457, 2028, 377, 380, 588, 2005, 1073, 2867, 1991, 2746, 1976, 2120, 2617]"
5415,"[1060, 1197, 1028, 3072, 2359, 1265, 1307, 1073, 3060, 2915, 1923, 357, 919, 969]"
5416,"[3660, 3698, 3699, 3712, 3735, 905, 1394, 2858, 2324, 1269, 1, 910, 1278, 1270]"
5417,"[0, 0, 0, 0, 0, 0, 0, 0, 1198, 260, 1073, 1097, 2872, 3153]"
5418,"[3081, 2710, 904, 1269, 912, 1230, 1244, 920, 1172, 446, 1199, 3070, 3035, 527]"
5419,"[1224, 1234, 2384, 2571, 164, 1196, 1197, 2692, 3429, 1179, 1243, 2700, 778, 1374]"
5420,"[2018, 1073, 3396, 3397, 531, 917, 2137, 1460, 3157, 2709, 3398, 2876, 661, 1014]"
5421,"[1132, 1960, 1197, 1300, 1961, 3071, 1186, 1962, 2243, 2076, 2194, 1222, 3360, 3101]"
5422,"[500, 3524, 351, 1614, 2145, 410, 597, 171, 1513, 3247, 2029, 1410, 7, 294]"
5423,"[1230, 260, 1234, 750, 1206, 1254, 1299, 3359, 1207, 1231, 2324, 1387, 910, 296]"
5424,"[2791, 2918, 1220, 3671, 955, 1265, 3396, 3088, 2797, 3363, 2542, 3897, 3948, 1198]"
5425,"[2692, 2987, 296, 608, 1193, 318, 111, 527, 1213, 1225, 1594, 1952, 1276, 1673]"
5426,"[1917, 1367, 1485, 2822, 95, 253, 736, 2273, 586, 1047, 141, 1552, 257, 2431]"
5427,"[2730, 1228, 858, 1288, 1256, 2716, 1244, 1292, 1, 3671, 1517, 21, 3578, 296]"
5428,"[2145, 3176, 1639, 1672, 1958, 2745, 647, 1810, 280, 2114, 3270, 3370, 3578, 3555]"
5429,"[2245, 1639, 2420, 2109, 2262, 2314, 2791, 1073, 3423, 838, 1678, 62, 1246, 2996]"
5430,"[2506, 2297, 1895, 7, 1569, 1353, 2502, 2497, 2485, 1894, 2316, 2724, 2906, 736]"
5431,"[556, 1271, 1243, 1693, 3386, 2108, 1777, 2581, 194, 3255, 440, 1177, 1650, 1683]"
5432,"[3101, 3167, 1955, 900, 952, 21, 1208, 2969, 154, 2929, 281, 1124, 2583, 1948]"
5433,"[1193, 1235, 1234, 2788, 1292, 1955, 3671, 1125, 800, 2997, 3052, 3745, 3785, 3007]"
5434,"[1936, 912, 1284, 906, 929, 930, 2206, 2398, 931, 1938, 1178, 2019, 908, 910]"
5435,"[3706, 1233, 457, 110, 2028, 2571, 1610, 1573, 1580, 349, 2353, 2763, 32, 1584]"
5436,"[0, 380, 2028, 552, 2922, 589, 2571, 1356, 1049, 1610, 6, 493, 480, 1722]"
5437,"[2858, 2289, 3481, 1834, 678, 47, 1653, 2997, 3081, 1997, 3471, 909, 3706, 3147]"
5438,"[3499, 538, 1183, 1094, 475, 1215, 2858, 50, 1246, 1299, 1097, 1228, 1185, 2194]"
5439,"[0, 0, 0, 0, 0, 0, 3022, 912, 919, 1387, 3006, 3055, 2858, 2966]"
5440,"[164, 247, 3466, 1654, 1392, 235, 2599, 2997, 1265, 176, 1175, 3108, 21, 728]"
5441,"[1917, 34, 1282, 1012, 1032, 1097, 1221, 2917, 3147, 2054, 2105, 60, 3683, 1344]"
5442,"[866, 1639, 1266, 589, 1265, 1885, 1610, 1729, 47, 1358, 588, 3052, 2571, 1500]"
5443,"[2161, 2193, 3466, 3489, 1253, 2662, 610, 611, 2615, 196, 1690, 446, 1357, 2006]"
5444,"[0, 0, 0, 0, 0, 0, 260, 47, 2942, 2572, 2718, 2719, 2676, 2502]"
5445,"[1179, 1284, 247, 2100, 2174, 2797, 1073, 2138, 2005, 317, 1204, 969, 1254, 1259]"
5446,"[2728, 2731, 2020, 1185, 1939, 1206, 1231, 1233, 1387, 232, 2858, 3545, 1175, 1952]"
5447,"[2065, 3668, 969, 1947, 2969, 1946, 11, 1265, 2067, 3094, 2971, 2300, 107, 1088]"
5448,"[1584, 2943, 2302, 2321, 1747, 492, 2721, 62, 230, 2268, 3258, 1410, 55, 3812]"
5449,"[2987, 3052, 3082, 3408, 3148, 3081, 3326, 1198, 2948, 1222, 2278, 480, 2353, 733]"
5450,"[1246, 2333, 1732, 1222, 1297, 2302, 1673, 2626, 2700, 509, 1643, 1962, 3812, 705]"
5451,"[390, 1377, 2763, 2023, 2273, 329, 912, 2935, 899, 945, 1247, 2020, 920, 866]"
5452,"[2391, 1089, 2580, 246, 99, 556, 581, 206, 363, 162, 1111, 1192, 1191, 1653]"
5453,"[2918, 25, 3363, 47, 1625, 1358, 3044, 1834, 733, 161, 2353, 1608, 481, 3256]"
5454,"[720, 3083, 593, 3067, 1214, 2858, 3551, 1264, 3405, 3062, 969, 260, 2366, 3418]"
5455,"[3147, 457, 1136, 590, 1215, 733, 480, 1580, 2, 736, 2617, 2006, 2167, 316]"
5456,"[2883, 2804, 2973, 1234, 2396, 1256, 2289, 34, 1244, 1265, 1304, 921, 1288, 2797]"
5457,"[3253, 1777, 543, 471, 1747, 449, 1748, 3081, 608, 32, 29, 2664, 3863, 671]"
5458,"[2628, 318, 110, 2983, 125, 1809, 1292, 3396, 3072, 1270, 3210, 1968, 1285, 2174]"
5459,"[2541, 2722, 2888, 2772, 2881, 2605, 3409, 2688, 3578, 2716, 2676, 24, 2396, 2762]"
5460,"[1730, 2329, 293, 1265, 1060, 3100, 3476, 32, 3147, 2395, 150, 1639, 300, 1396]"
5461,"[1223, 2858, 916, 2797, 1, 2997, 1294, 3072, 2174, 3422, 2926, 2108, 2065, 2891]"
5462,"[3536, 3555, 3565, 3578, 3623, 3452, 3481, 3409, 2826, 2572, 2683, 2706, 223, 2355]"
5463,"[1179, 1262, 3680, 1086, 1947, 1208, 247, 1249, 848, 2384, 1023, 914, 920, 3098]"
5464,"[1264, 2947, 1307, 778, 3671, 2075, 17, 924, 1197, 1208, 2949, 3471, 3210, 1183]"
5465,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1362, 111, 2134]"
5466,"[2003, 196, 3545, 750, 1224, 1299, 1196, 1200, 110, 1189, 2859, 3679, 3481, 3578]"
5467,"[1288, 2405, 950, 2070, 971, 1179, 1617, 3543, 3379, 1304, 3093, 3467, 1283, 3681]"
5468,"[3263, 3448, 1648, 2376, 372, 230, 1701, 1573, 1844, 1836, 1884, 551, 627, 353]"
5469,"[1754, 912, 750, 527, 1208, 1294, 1299, 1944, 2944, 1183, 1256, 1272, 2028, 2427]"
5470,"[3615, 3185, 3510, 3756, 3618, 3626, 3871, 3201, 1084, 1617, 919, 1178, 1225, 920]"
5471,"[0, 0, 0, 0, 1968, 1210, 2359, 2959, 2628, 2114, 50, 296, 3360, 110]"
5472,"[2616, 1224, 3366, 3062, 2116, 3030, 947, 745, 260, 1204, 2993, 1265, 2096, 1272]"
5473,"[1270, 1653, 541, 2985, 1748, 316, 1372, 2528, 196, 2467, 1645, 1092, 1892, 1597]"
5474,"[924, 260, 1240, 1253, 1199, 1214, 3702, 3070, 2571, 1200, 32, 2858, 1537, 34]"
5475,"[3763, 10, 2118, 2677, 3155, 2580, 1994, 1129, 1266, 235, 162, 1187, 175, 198]"
5476,"[3543, 2949, 3634, 3649, 3654, 58, 3639, 3379, 2997, 3635, 1935, 3633, 2076, 913]"
5477,"[0, 0, 0, 0, 0, 0, 3072, 1198, 260, 1196, 1270, 750, 924, 2091]"
5478,"[1097, 1196, 1246, 3635, 2858, 3082, 2628, 2396, 1610, 597, 150, 590, 225, 356]"
5479,"[32, 1392, 1171, 21, 357, 1243, 837, 1923, 339, 2108, 440, 141, 539, 2622]"
5480,"[3526, 356, 1968, 2144, 2795, 2078, 2706, 919, 594, 1282, 1035, 2087, 1022, 364]"
5481,"[2858, 2762, 3147, 2997, 2976, 3745, 3355, 1391, 3186, 2959, 3082, 1333, 1127, 3552]"
5482,"[150, 875, 628, 364, 151, 1625, 2302, 1518, 380, 1639, 481, 1729, 147, 69]"
5483,"[222, 16, 412, 1357, 832, 147, 1190, 1672, 261, 2112, 350, 24, 230, 1680]"
5484,"[1214, 924, 2529, 2916, 2288, 3793, 2968, 1580, 3578, 3717, 1945, 50, 1221, 858]"
5485,"[2028, 356, 3104, 2406, 21, 592, 1247, 1188, 34, 1276, 1259, 1307, 2716, 2918]"
5486,"[3362, 293, 3104, 3265, 1089, 1227, 3266, 2194, 2000, 1500, 2268, 1396, 1729, 3701]"
5487,"[3052, 1375, 2474, 1882, 1270, 2011, 2012, 1094, 1097, 2005, 2716, 2717, 329, 1356]"
5488,"[1270, 2010, 1376, 1285, 3317, 2997, 1213, 3095, 2858, 1225, 1046, 2908, 141, 1199]"
5489,"[1101, 648, 1213, 2542, 441, 1892, 1092, 1208, 2427, 356, 3448, 647, 1265, 223]"
5490,"[1544, 316, 1, 317, 457, 1610, 377, 474, 2353, 349, 733, 1608, 3256, 368]"
5491,"[1378, 3444, 2580, 2683, 2770, 1343, 352, 1466, 3210, 3476, 2542, 3267, 1611, 1298]"
5492,"[2959, 3564, 3466, 253, 1854, 1955, 837, 1907, 508, 2059, 2574, 3617, 2724, 1721]"
5493,"[3098, 2313, 1220, 3505, 2743, 2347, 2407, 1321, 2247, 3524, 1361, 162, 535, 2841]"
5494,"[1304, 1264, 3418, 3703, 2872, 1573, 1220, 2956, 368, 3274, 2699, 2997, 898, 910]"
5495,"[2028, 318, 3052, 2858, 2908, 2959, 2997, 2762, 3082, 2706, 223, 2710, 1093, 2580]"
5496,"[2355, 45, 300, 357, 1127, 2188, 2699, 2706, 2827, 2683, 3005, 2433, 2694, 2770]"
5497,"[504, 1580, 2058, 1610, 1049, 2115, 3256, 3082, 1573, 438, 2334, 1101, 2167, 349]"
5498,"[1358, 40, 1758, 457, 246, 2677, 116, 2396, 1641, 2697, 2384, 1914, 2359, 2321]"
5499,"[3155, 1653, 3253, 1517, 377, 1370, 597, 1625, 2302, 3176, 349, 508, 39, 832]"
5500,"[1939, 3418, 800, 213, 265, 1694, 3038, 2333, 1172, 36, 1938, 1962, 232, 1734]"
5501,"[3712, 3060, 1958, 2262, 597, 2001, 2423, 2469, 2155, 539, 1614, 2295, 1380, 231]"
5502,"[802, 1721, 2671, 2801, 708, 2558, 3117, 163, 3006, 3007, 3175, 2908, 2959, 2997]"
5503,"[2395, 2396, 608, 3418, 318, 17, 2282, 3006, 1704, 342, 1188, 1307, 2916, 1249]"
5504,"[3524, 2004, 3254, 2413, 2369, 2374, 2375, 3099, 3506, 3590, 3619, 2717, 2478, 135]"
5505,"[21, 377, 2640, 2000, 198, 3404, 112, 480, 1527, 3578, 2600, 494, 2403, 1101]"
5506,"[1097, 2087, 3479, 2161, 1967, 2140, 317, 788, 2005, 2628, 2021, 3617, 2858, 2959]"
5507,"[2411, 999, 2336, 2006, 1207, 1247, 2858, 2572, 3516, 2997, 3005, 2694, 2355, 2770]"
5508,"[1513, 2598, 2692, 2485, 2395, 2396, 2070, 3114, 2987, 2337, 2701, 2600, 260, 2797]"
5509,"[1914, 1935, 2022, 1729, 1222, 293, 3289, 1279, 1954, 1305, 2702, 2076, 264, 823]"
5510,"[2058, 2115, 2916, 1608, 780, 2662, 1580, 1356, 2001, 316, 527, 2028, 3196, 2944]"
5511,"[750, 527, 1939, 3091, 318, 246, 2761, 3468, 1952, 2932, 1217, 2648, 1189, 2511]"
5512,"[1097, 595, 2018, 2687, 2137, 1015, 1012, 2161, 1907, 1022, 1073, 2846, 1013, 1688]"
5513,"[994, 1172, 1264, 2020, 3347, 621, 194, 2065, 1293, 1395, 3363, 2355, 2716, 800]"
5514,"[2908, 842, 2997, 2762, 3608, 1033, 3052, 3174, 3552, 616, 3081, 3005, 3033, 2836]"
5515,"[1242, 151, 3147, 50, 2762, 260, 2161, 2174, 2628, 2021, 2140, 2193, 1967, 2005]"
5516,"[105, 79, 3176, 537, 3118, 516, 781, 753, 875, 3078, 1641, 2618, 1537, 1892]"
5517,"[2010, 3093, 1294, 2289, 2075, 235, 2819, 1537, 1234, 3467, 3671, 2336, 2973, 2020]"
5518,"[2161, 2193, 1375, 3036, 2405, 2105, 2115, 1967, 2054, 2088, 2641, 2471, 2950, 1373]"
5519,"[1286, 2502, 1372, 1374, 3545, 1081, 3604, 242, 3142, 3725, 177, 1339, 1200, 1939]"
5520,"[761, 434, 3753, 318, 3147, 2001, 3183, 3125, 2539, 1193, 3481, 3536, 3114, 3555]"
5521,"[457, 1704, 480, 1721, 628, 556, 3255, 2890, 1188, 364, 300, 1197, 1682, 2302]"
5522,"[2455, 2518, 1298, 1347, 2068, 1485, 1035, 18, 1969, 370, 1970, 3578, 3752, 335]"
5523,"[1090, 62, 2240, 3259, 3250, 2797, 899, 1947, 1035, 3675, 1380, 1625, 1086, 1290]"
5524,"[141, 539, 2015, 1113, 3244, 2417, 500, 2424, 2136, 2469, 1367, 2098, 1135, 2724]"
5525,"[0, 0, 0, 0, 1894, 2081, 356, 2762, 3114, 1, 150, 2501, 480, 2355]"
5526,"[2866, 1082, 1097, 1935, 32, 272, 412, 3685, 1393, 1834, 3160, 1955, 2291, 1401]"
5527,"[0, 0, 0, 0, 0, 1961, 480, 2762, 296, 2268, 733, 1393, 3006, 225]"
5528,"[2396, 2020, 1228, 913, 3095, 1964, 1272, 1193, 1247, 1258, 1172, 2983, 111, 1096]"
5529,"[0, 0, 0, 0, 0, 2059, 912, 2804, 110, 3512, 3515, 3536, 3538, 3571]"
5530,"[3408, 2132, 2071, 1584, 82, 1119, 2165, 1959, 2453, 2114, 1680, 57, 1268, 247]"
5531,"[2393, 2989, 2193, 2802, 2105, 1375, 1687, 1690, 2002, 2288, 653, 1616, 3519, 2881]"
5532,"[3426, 2154, 2447, 510, 2975, 3005, 2694, 2881, 1911, 2762, 404, 1721, 2406, 377]"
5533,"[0, 0, 0, 0, 2442, 1913, 266, 1185, 1217, 1221, 858, 247, 260, 2173]"
5534,"[2916, 480, 941, 349, 1356, 1580, 1372, 86, 2115, 2470, 2094, 736, 3461, 434]"
5535,"[3508, 2921, 2922, 1148, 1223, 745, 2139, 1089, 1234, 2194, 47, 2985, 3091, 527]"
5536,"[3176, 3555, 2707, 1299, 3671, 1573, 3571, 2861, 2912, 3717, 2433, 3683, 2976, 3007]"
5537,"[2711, 965, 1251, 527, 908, 1104, 1939, 1254, 3006, 1294, 2677, 1927, 1944, 602]"
5538,"[3035, 2186, 969, 1253, 933, 3088, 3405, 1203, 2967, 3548, 2454, 3341, 934, 952]"
5539,"[312, 36, 803, 3317, 2729, 3167, 199, 1188, 2302, 944, 954, 3134, 978, 1704]"
5540,"[1276, 1136, 2300, 588, 914, 1028, 2565, 912, 1230, 1247, 750, 541, 1253, 3196]"
5541,"[3256, 527, 1090, 2440, 3470, 858, 318, 1221, 1225, 1193, 260, 1196, 1304, 2028]"
5542,"[898, 1204, 1207, 1219, 1267, 750, 3469, 2969, 702, 1247, 1262, 1084, 1251, 3468]"
5543,"[2915, 2858, 329, 1372, 1374, 1375, 3503, 2761, 3745, 3744, 3793, 2161, 2174, 2193]"
5544,"[1093, 2336, 2690, 3053, 2622, 2502, 2490, 2686, 2692, 2396, 2841, 2763, 213, 3006]"
5545,"[1441, 361, 1394, 2352, 2797, 3037, 3608, 3740, 224, 1271, 587, 2716, 2108, 589]"
5546,"[0, 0, 0, 0, 0, 0, 908, 2459, 1207, 1377, 1997, 1214, 2288, 2366]"
5547,"[1923, 3671, 3255, 3448, 441, 2371, 223, 104, 2747, 1569, 2706, 2746, 2567, 372]"
5548,"[1517, 1914, 562, 72, 372, 3476, 1897, 532, 877, 461, 597, 1701, 1441, 1366]"
5549,"[1198, 2969, 2023, 2762, 3643, 3654, 3681, 3633, 3685, 3668, 3618, 910, 1234, 1945]"
5550,"[2990, 786, 3274, 95, 3643, 1385, 2403, 1801, 2334, 3020, 2409, 1479, 3430, 2410]"
5551,"[1252, 2203, 1260, 1617, 1179, 2940, 2008, 1997, 1214, 1219, 1387, 2160, 2550, 1345]"
5552,"[1276, 1270, 2997, 3629, 1304, 3613, 3643, 3608, 1333, 58, 3654, 319, 3599, 454]"
5553,"[1173, 3527, 2352, 592, 2401, 2919, 3501, 1956, 3029, 2739, 3704, 2081, 2145, 2150]"
5554,"[1590, 2858, 2762, 3175, 2995, 1219, 1258, 1387, 3476, 1997, 2118, 1982, 1333, 1345]"
5555,"[1092, 1380, 1031, 1088, 2084, 2716, 3499, 1333, 1345, 1321, 2710, 1974, 2976, 3081]"
5556,"[838, 914, 342, 471, 2130, 39, 932, 3685, 1569, 351, 1821, 2297, 2369, 2045]"
5557,"[3498, 3176, 3811, 1701, 3751, 3793, 912, 908, 3896, 1258, 1090, 3897, 1221, 1639]"
5558,"[593, 1291, 745, 2918, 2997, 2324, 3452, 1148, 1223, 720, 2987, 1907, 317, 653]"
5559,"[1466, 150, 300, 36, 58, 3262, 1747, 3418, 1729, 534, 3100, 110, 3386, 1095]"
5560,"[1276, 2396, 3424, 1, 2997, 3362, 1307, 3363, 1294, 3451, 1569, 367, 2080, 468]"
5561,"[1042, 3107, 2237, 1653, 2890, 1633, 3082, 269, 454, 2006, 2763, 648, 2490, 2506]"
5562,"[529, 2745, 3471, 300, 1307, 1197, 1265, 377, 914, 440, 1721, 2340, 2797, 3526]"
5563,"[0, 0, 0, 2858, 3114, 2324, 1060, 356, 3060, 265, 293, 1393, 1721, 593]"
5564,"[0, 293, 2076, 908, 1199, 3462, 3606, 3629, 2762, 2997, 3634, 3412, 41, 1333]"
5565,"[2302, 1777, 232, 450, 838, 539, 3255, 2572, 597, 1485, 45, 2124, 2683, 471]"
5566,"[1287, 1207, 1950, 1247, 2728, 2732, 3168, 1199, 1214, 924, 1175, 1206, 1077, 2527]"
5567,"[903, 904, 950, 1964, 1212, 931, 731, 1086, 2467, 2184, 3251, 1092, 1201, 1266]"
5568,"[3723, 3661, 3669, 318, 296, 2762, 527, 1213, 1704, 1923, 553, 2080, 364, 2700]"
5569,"[1513, 372, 3263, 830, 186, 2431, 5, 2354, 2375, 246, 1923, 474, 2236, 1682]"
5570,"[1380, 2779, 1078, 2177, 185, 296, 750, 1304, 1247, 910, 912, 954, 2300, 919]"
5571,"[593, 1617, 1136, 909, 1952, 162, 926, 2289, 34, 1198, 1258, 2019, 919, 262]"
5572,"[2997, 1136, 1234, 2396, 898, 1270, 945, 2788, 1080, 1394, 306, 1196, 318, 593]"
5573,"[3551, 2917, 457, 1358, 1214, 1674, 1683, 373, 2550, 1994, 1200, 2871, 230, 1258]"
5574,"[1198, 969, 1291, 2871, 2987, 592, 480, 903, 2076, 596, 2085, 2355, 2139, 1274]"
5575,"[1281, 1569, 1918, 1588, 2746, 1542, 2683, 1441, 2598, 1367, 765, 2826, 2355, 2881]"
5576,"[378, 1021, 1005, 2042, 272, 62, 2268, 349, 150, 1721, 1013, 3623, 3751, 3155]"
5577,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1279, 1617, 3675, 2598, 1968]"
5578,"[2599, 2712, 2333, 785, 3160, 2502, 2734, 2686, 2692, 2841, 1073, 1097, 2174, 2005]"
5579,"[0, 0, 0, 858, 1097, 3072, 1221, 318, 919, 1213, 527, 2686, 111, 296]"
5580,"[3691, 2729, 2732, 2386, 3911, 3270, 1676, 524, 3536, 1259, 3462, 1997, 3507, 3061]"
5581,"[1197, 1387, 1240, 457, 2571, 1036, 3265, 3527, 1374, 3578, 3256, 493, 2000, 474]"
5582,"[1253, 3260, 1387, 3334, 1196, 3634, 1066, 916, 943, 3447, 3194, 1197, 1939, 3543]"
5583,"[2929, 2686, 2922, 3074, 3534, 3516, 2433, 2771, 3005, 2333, 2761, 913, 2669, 2670]"
5584,"[2664, 1340, 2160, 2657, 2716, 3013, 2454, 2644, 2654, 2747, 1258, 2651, 2288, 2554]"
5585,"[3476, 2118, 1994, 1345, 3550, 1347, 2787, 800, 924, 2076, 1625, 1533, 3275, 2997]"
5586,"[445, 1221, 3408, 3513, 608, 246, 296, 1266, 1704, 318, 2858, 2391, 2028, 593]"
5587,"[2028, 589, 36, 2324, 150, 3271, 235, 1885, 1873, 2916, 1610, 1, 272, 457]"
5588,"[2858, 2804, 926, 1221, 923, 1207, 1104, 1228, 1247, 971, 1224, 608, 34, 1172]"
5589,"[2890, 2321, 352, 2076, 904, 950, 1252, 1617, 913, 800, 1484, 3176, 3044, 451]"
5590,"[1962, 2330, 162, 1147, 1111, 1289, 3281, 1189, 246, 3077, 2632, 3470, 1233, 1673]"
5591,"[1639, 553, 2280, 1627, 2194, 1213, 1704, 899, 1206, 978, 3086, 924, 1267, 2361]"
5592,"[1233, 1262, 1267, 2028, 903, 912, 913, 2791, 924, 1287, 2728, 3703, 1224, 1394]"
5593,"[593, 1036, 377, 1674, 911, 10, 832, 587, 3256, 1370, 165, 2917, 1608, 2287]"
5594,"[3186, 3869, 3868, 3849, 3819, 3822, 3816, 2711, 2704, 50, 2575, 1245, 1249, 2357]"
5595,"[1527, 1580, 2692, 260, 2105, 2138, 2174, 2968, 2599, 2761, 968, 2395, 2987, 1214]"
5596,"[1584, 1127, 3527, 2916, 1210, 968, 2985, 2762, 2890, 1960, 3037, 3671, 590, 3494]"
5597,"[296, 2804, 527, 593, 608, 50, 1206, 1207, 1213, 1032, 1361, 3363, 111, 1089]"
5598,"[1027, 520, 2424, 1035, 3697, 3527, 724, 364, 3617, 3578, 3793, 3752, 3408, 3948]"
5599,"[3418, 1580, 21, 474, 349, 3256, 733, 1608, 2278, 10, 780, 493, 145, 2023]"
5600,"[2015, 3450, 585, 1689, 505, 1414, 1812, 3705, 3724, 3763, 3704, 3733, 3735, 2572]"
5601,"[904, 908, 745, 50, 924, 1200, 1674, 1036, 2763, 2427, 6, 2353, 1722, 3256]"
5602,"[2571, 1179, 1617, 2100, 2174, 2797, 1097, 3481, 3578, 3006, 2959, 3618, 3793, 3747]"
5603,"[3194, 3629, 2686, 1150, 2069, 1961, 1962, 2065, 3526, 2240, 2312, 1211, 2245, 3684]"
5604,"[1201, 3418, 1387, 1186, 1275, 590, 903, 965, 2212, 1641, 144, 492, 811, 500]"
5605,"[2702, 145, 2106, 3623, 3830, 2772, 2550, 3481, 3658, 2502, 1680, 3936, 2455, 3868]"
5606,"[0, 0, 0, 0, 0, 497, 218, 1477, 3554, 3711, 17, 2020, 265, 356]"
5607,"[345, 2709, 539, 3178, 2690, 104, 1732, 2770, 514, 1614, 585, 339, 1020, 1485]"
5608,"[0, 0, 0, 0, 3408, 3481, 3328, 3317, 2858, 3035, 2804, 318, 1293, 3424]"
5609,"[1406, 2075, 908, 3095, 2303, 1084, 919, 926, 670, 111, 2732, 1219, 2160, 2648]"
5610,"[457, 1358, 2762, 1, 36, 150, 356, 1120, 3246, 590, 337, 3271, 3105, 3147]"
5611,"[2094, 733, 2657, 288, 1918, 377, 1233, 3702, 3703, 969, 3418, 2571, 1954, 3256]"
5612,"[0, 0, 0, 0, 0, 0, 3072, 2806, 1380, 2433, 1093, 2581, 2961, 1221]"
5613,"[2539, 3200, 3253, 1784, 2150, 2302, 2065, 367, 440, 2406, 2108, 2407, 3448, 1923]"
5614,"[464, 836, 2099, 329, 1605, 434, 316, 86, 736, 1371, 1031, 2822, 2735, 1917]"
5615,"[1196, 1198, 2987, 2115, 3101, 2917, 1994, 1200, 1240, 2288, 1674, 3090, 1224, 1228]"
5616,"[2918, 3552, 3210, 2797, 1968, 1297, 3448, 1250, 1262, 527, 1196, 2944, 920, 3062]"
5617,"[733, 1374, 2021, 1270, 1240, 480, 1580, 1253, 1676, 2407, 2628, 1356, 2009, 329]"
5618,"[3175, 2706, 2539, 2302, 1580, 587, 1485, 2353, 480, 2058, 1573, 1608, 1552, 2273]"
5619,"[597, 2171, 1569, 342, 1683, 3578, 1197, 2959, 1617, 50, 1061, 2087, 2174, 2797]"
5620,"[1101, 3552, 2990, 1663, 2470, 1088, 3210, 2376, 2416, 3753, 592, 316, 1610, 2353]"
5621,"[1210, 2406, 2628, 1240, 2023, 953, 3039, 1099, 1584, 1228, 1327, 2120, 2677, 1587]"
5622,"[3039, 3421, 1965, 1220, 1948, 2926, 441, 2716, 2352, 1542, 3462, 1223, 1244, 2289]"
5623,"[2671, 1500, 39, 1619, 3260, 2501, 3271, 590, 480, 1357, 1042, 474, 493, 1449]"
5624,"[2791, 1079, 2915, 3361, 1097, 2872, 2174, 1073, 1233, 1272, 1408, 1224, 1263, 1944]"
5625,"[3421, 1948, 2352, 2406, 1934, 2290, 3671, 2371, 1073, 2109, 21, 357, 1125, 1663]"
5626,"[3143, 161, 3448, 647, 2476, 3441, 2322, 3137, 3154, 760, 1445, 2402, 2404, 2815]"
5627,"[562, 902, 922, 1282, 594, 1032, 364, 2018, 2139, 1023, 661, 1064, 1254, 3168]"
5628,"[0, 0, 0, 0, 0, 0, 1449, 1196, 708, 2633, 260, 1198, 1218, 457]"
5629,"[2762, 32, 1952, 154, 1247, 1276, 2732, 3788, 2067, 1947, 924, 2132, 3168, 908]"
5630,"[1198, 1201, 2859, 728, 2348, 3072, 1186, 1296, 2020, 1199, 1267, 3363, 1202, 1266]"
5631,"[1446, 1265, 1788, 1214, 1077, 307, 1299, 1354, 2761, 3347, 3471, 3503, 924, 1199]"
